username,total seen,total posted,total ratio,daily seen,daily posted,daily ratio,weekly seen,weekly posted,weekly ratio,monthly seen,monthly posted,monthly ratio,avg seen/day,avg posted/day,avg ratio,avg days
@fbermingham,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@fbgreatmoments,28,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.3784,0.0000,0.0000,74
@fbidirectorkash,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fcb_acee,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fcb_dredre,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fcb_flair,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@fcb_kriss,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@fcb_runs,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@fcb_wyzz,10,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.1351,0.0000,0.0000,74
@fcbarcelona,17,0,0.0000,0,0,0.0000,0,0,0.0000,8,0,0.0000,0.2297,0.0000,0.0000,74
@fcbayern,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@fcbharrison,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fcbluncca,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@fcbsef,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0541,0.0000,0.0000,74
@fcbshedy,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0541,0.0000,0.0000,74
@fch805,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@fcjunction,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fcwonderkid,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fd_labs_x,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@fdd,1,0,0.0000,0,0,0.0000,1,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@fdotinc,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fdsportsbook,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fduffynfl,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@fedorovmykhailo,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@feellikepeno,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@feelsdesperate,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@feelyouhappy,22,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.2973,0.0000,0.0000,74
@feeztm,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@fejau_inc,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fekdaoui,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@felixprehn,3,0,0.0000,0,0,0.0000,0,0,0.0000,3,0,0.0000,0.0405,0.0000,0.0000,74
@fellowshipai,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@femboyfermin,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@femboysungho,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@fenoxbt,2,1,0.5000,0,0,0.0000,0,0,0.0000,2,1,0.5000,0.0270,0.0135,0.5000,74
@fenrirtheicewo1,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@ferdo717,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fergszn,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fernandotittz,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fetch_ai_il,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@ffb_fanatics,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@ffsnoog,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@ffspari,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@fft1776,13,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.1757,0.0000,0.0000,74
@fgasking,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@fiddler_ai,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0541,0.0000,0.0000,74
@fifacf,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@fightflix_,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fights_bro,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@fightwithmemes,3,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0405,0.0000,0.0000,74
@figma,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@figure,3,1,0.3333,0,0,0.0000,0,0,0.0000,3,1,0.3333,0.0405,0.0135,0.3333,74
@fiilmsss,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@filingtracker,4,1,0.2500,0,0,0.0000,0,0,0.0000,3,0,0.0000,0.0541,0.0135,0.2500,74
@filmladd,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fimllit,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fimloops,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@finalsoldierdev,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@financedystop,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@financefelix,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@financegovpk,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@financelancelot,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@financeliam,38,1,0.0263,1,0,0.0000,5,0,0.0000,19,0,0.0000,0.5135,0.0135,0.0263,74
@financialjuice,6997,634,0.0906,65,5,0.0769,604,71,0.1175,2501,218,0.0872,94.5541,8.5946,0.0909,74
@findershopping,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@finesse_attire,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@finishedplayers,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@fink_money,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@fintechfrank,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@fintechtvglobal,3,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0405,0.0000,0.0000,74
@fiona_lali,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fireblockshq,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@firecrawl_dev,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@firefly_space,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@firekeepers,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@fireworksai_hq,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@firinglineshow,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@firstfusilier,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@firsthueky,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@firstsquawk,21441,1087,0.0507,292,16,0.0548,2300,112,0.0487,9642,475,0.0493,289.7568,14.7027,0.0507,74
@fishingniche,16,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.2162,0.0000,0.0000,74
@fitasamamabear,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@fitfusion__,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@fitnessdadx,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@fjsievert,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@fl0wg0d,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@fl360aero,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@flagandfire,20,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.2703,0.0000,0.0000,74
@flashnet,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@flashpointarmy,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@flcons,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@flemingracool,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@flickxball,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@flickyculer,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@flight3official,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@flipchicagored,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@flipdazed,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@flippingsigmas,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@flipster_io,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@flo_chiefs,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@flock_io,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@flootenadx,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@floraai,2,0,0.0000,0,0,0.0000,0,0,0.0000,2,0,0.0000,0.0270,0.0000,0.0000,74
@florafaunaai,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@floridaatlantic,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@floridianpress,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@flovaai,2,0,0.0000,0,0,0.0000,1,0,0.0000,1,0,0.0000,0.0270,0.0000,0.0000,74
@flowblend,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@flowbygoogle,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@flowersforyouth,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@flowidealism,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@flowith,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@flowsdoc,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fls_otc,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fluorescentgal,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@flutterbye_io,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@flutterflow,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fly4crkd,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@fly_eaglesbets,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0541,0.0000,0.0000,74
@flyarcher,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@flyingpebbles,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@flyingtulip_,1,0,0.0000,0,0,0.0000,1,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@flyoverconservs,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@flyquest,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@flyshyva,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fmfclips,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fogswap_com,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@folkseereels,2,0,0.0000,0,0,0.0000,0,0,0.0000,2,0,0.0000,0.0270,0.0000,0.0000,74
@followthebirbs,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@follygon,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fomohour,4,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0541,0.0000,0.0000,74
@footballontnt,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@footballramble,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@footballtimelyn,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@footballtweet,5,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0676,0.0000,0.0000,74
@footwear_rack,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@footysm,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@for_consumers,1,0,0.0000,0,0,0.0000,1,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@foramschel,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@forbes,19,0,0.0000,0,0,0.0000,3,0,0.0000,17,0,0.0000,0.2568,0.0000,0.0000,74
@forbescrypto,5,0,0.0000,0,0,0.0000,0,0,0.0000,3,0,0.0000,0.0676,0.0000,0.0000,74
@forestparkpharm,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@foreverscept,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@forexanalytix,2,0,0.0000,0,0,0.0000,0,0,0.0000,2,0,0.0000,0.0270,0.0000,0.0000,74
@forexflowlive,2,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0270,0.0000,0.0000,74
@forfunfunny,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@forgedformac,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@forgework_,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@forgotten_south,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@formenindia_,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@formlabs,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@formula_ct,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@forthewynn_,30,3,0.1000,0,0,0.0000,4,0,0.0000,24,3,0.1250,0.4054,0.0405,0.1000,74
@fortnite,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fortunemagazine,7,0,0.0000,0,0,0.0000,0,0,0.0000,7,0,0.0000,0.0946,0.0000,0.0000,74
@forumreelz,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@foruyummy,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@forwardfuture,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@forwardguidance,26,0,0.0000,0,0,0.0000,2,0,0.0000,12,0,0.0000,0.3514,0.0000,0.0000,74
@forwellness,2,0,0.0000,0,0,0.0000,0,0,0.0000,2,0,0.0000,0.0270,0.0000,0.0000,74
@foryoonchae,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fos,2,0,0.0000,0,0,0.0000,0,0,0.0000,2,0,0.0000,0.0270,0.0000,0.0000,74
@foundationscity,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@foundmyfitness,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fox9,3,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0405,0.0000,0.0000,74
@foxnews,9,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.1216,0.0000,0.0000,74
@foxprint,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@foxtrotsh1tup,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@foxworthshow,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@foxxymilky,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fplsebv,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@frackdeals,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fragmentsorg,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@fraiki,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@franci__ugc,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@francischipp,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@francistennn,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@frank710393,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@frank_liquid,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@frankcorva,1,1,1.0000,0,0,0.0000,0,0,0.0000,1,1,1.0000,0.0135,0.0135,1.0000,74
@frankdegods,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@frankedyozie,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@frankencoinzchf,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@frankie_vision,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0541,0.0000,0.0000,74
@frankiezaremba,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@frankmikesmith,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@frankresearcher,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@frankrheins,1,0,0.0000,1,0,0.0000,1,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@franmoomoo,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@freakeychoice,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fred__duncan,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fredfellaimo,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fredmunene_,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fredraillard,1,0,0.0000,0,0,0.0000,1,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@fredsfarm247,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@freedom4teachrs,2,0,0.0000,0,0,0.0000,0,0,0.0000,2,0,0.0000,0.0270,0.0000,0.0000,74
@freedomcenterlu,1,0,0.0000,0,0,0.0000,0,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@freedomedicine,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@freedomite,1,0,0.0000,0,0,0.0000,1,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@freemikewhite,1,0,0.0000,0,0,0.0000,1,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@freepik,9,0,0.0000,0,0,0.0000,0,0,0.0000,8,0,0.0000,0.1216,0.0000,0.0000,74
@freestatecolor1,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@freestatewill,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@freesvets,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0541,0.0000,0.0000,74
@freethepeople,6,0,0.0000,0,0,0.0000,0,0,0.0000,4,0,0.0000,0.0811,0.0000,0.0000,74
@frepouch,9,0,0.0000,0,0,0.0000,0,0,0.0000,9,0,0.0000,0.1216,0.0000,0.0000,74
@freshmintju,7,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0946,0.0000,0.0000,74
@freshstartinfo,8,0,0.0000,0,0,0.0000,0,0,0.0000,8,0,0.0000,0.1081,0.0000,0.0000,74
@fried_rice,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@frifri54321,8,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.1081,0.0000,0.0000,74
@frognscorpion,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fromn5_,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@front_ukrainian,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
@frontalforce,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@frontieras,1,0,0.0000,0,0,0.0000,1,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@frontlinekit,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@frostedtakes_,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@ft_merchant05,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@ftda_us,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@ftfonfs1,12,0,0.0000,0,0,0.0000,2,0,0.0000,8,0,0.0000,0.1622,0.0000,0.0000,74
@ftmo_com,39,0,0.0000,3,0,0.0000,3,0,0.0000,39,0,0.0000,0.5270,0.0000,0.0000,74
@fuadyabz23,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fugitivemama,1,0,0.0000,0,0,0.0000,1,0,0.0000,1,0,0.0000,0.0135,0.0000,0.0000,74
@fulfilio,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fulhamfc,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fullback03,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fulligin,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fullsail,1,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0135,0.0000,0.0000,74
@fun_viral_vids,2,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0.0270,0.0000,0.0000,74
